cell0_0,cell0_1,cell0_2,cell0_3,cell0_4,cell0_5,cell0_6,cell0_7,cell0_8,cell0_9,cell0_10,cell0_11,cell0_12,cell0_13,cell0_14,cell1_0,cell1_1,cell1_2,cell1_3,cell1_4,cell1_5,cell1_6,cell1_7,cell1_8,cell1_9,cell1_10,cell1_11,cell1_12,cell1_13,cell1_14,cell2_0,cell2_1,cell2_2,cell2_3,cell2_4,cell2_5,cell2_6,cell2_7,cell2_8,cell2_9,cell2_10,cell2_11,cell2_12,cell2_13,cell2_14,cell3_0,cell3_1,cell3_2,cell3_3,cell3_4,cell3_5,cell3_6,cell3_7,cell3_8,cell3_9,cell3_10,cell3_11,cell3_12,cell3_13,cell3_14,cell4_0,cell4_1,cell4_2,cell4_3,cell4_4,cell4_5,cell4_6,cell4_7,cell4_8,cell4_9,cell4_10,cell4_11,cell4_12,cell4_13,cell4_14,cell5_0,cell5_1,cell5_2,cell5_3,cell5_4,cell5_5,cell5_6,cell5_7,cell5_8,cell5_9,cell5_10,cell5_11,cell5_12,cell5_13,cell5_14,cell6_0,cell6_1,cell6_2,cell6_3,cell6_4,cell6_5,cell6_6,cell6_7,cell6_8,cell6_9,cell6_10,cell6_11,cell6_12,cell6_13,cell6_14,cell7_0,cell7_1,cell7_2,cell7_3,cell7_4,cell7_5,cell7_6,cell7_7,cell7_8,cell7_9,cell7_10,cell7_11,cell7_12,cell7_13,cell7_14,cell8_0,cell8_1,cell8_2,cell8_3,cell8_4,cell8_5,cell8_6,cell8_7,cell8_8,cell8_9,cell8_10,cell8_11,cell8_12,cell8_13,cell8_14,cell9_0,cell9_1,cell9_2,cell9_3,cell9_4,cell9_5,cell9_6,cell9_7,cell9_8,cell9_9,cell9_10,cell9_11,cell9_12,cell9_13,cell9_14,cell10_0,cell10_1,cell10_2,cell10_3,cell10_4,cell10_5,cell10_6,cell10_7,cell10_8,cell10_9,cell10_10,cell10_11,cell10_12,cell10_13,cell10_14,cell11_0,cell11_1,cell11_2,cell11_3,cell11_4,cell11_5,cell11_6,cell11_7,cell11_8,cell11_9,cell11_10,cell11_11,cell11_12,cell11_13,cell11_14,cell12_0,cell12_1,cell12_2,cell12_3,cell12_4,cell12_5,cell12_6,cell12_7,cell12_8,cell12_9,cell12_10,cell12_11,cell12_12,cell12_13,cell12_14,cell13_0,cell13_1,cell13_2,cell13_3,cell13_4,cell13_5,cell13_6,cell13_7,cell13_8,cell13_9,cell13_10,cell13_11,cell13_12,cell13_13,cell13_14,cell14_0,cell14_1,cell14_2,cell14_3,cell14_4,cell14_5,cell14_6,cell14_7,cell14_8,cell14_9,cell14_10,cell14_11,cell14_12,cell14_13,cell14_14,winner
-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,1,1,-1,-1,0,-1,1,-1,-1,1,-1,1,1,0,-1,-1,0,-1,-1,-1,1,1,1,-1,0,1,-1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,0,-1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,1,1,1,1,-1,1,0,-1,0,1,1,-1,-1,0,-1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,1,0,1,-1,1,1,-1,-1,1,1,-1,0,-1,-1,1,1,-1,1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,1,1,1,1,-1,0,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,1,1,1,1,-1,1
-1,-1,1,0,-1,0,1,0,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,1,-1,1,1,1,0,1,1,0,0,1,1,-1,-1,0,1,-1,1,0,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,1,-1,1,1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,1,-1,-1,1,-1,1,0,-1,1,-1,1,0,-1,-1,0,1,-1,-1,1,1,0,-1,1,-1,0,0,-1,1,-1,1,0,-1,1,-1,1,1,1,1,-1,-1,0,1,1,1,-1,-1,1,0,0,-1,-1,0,1,1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,1,1,0,1,1,0,-1,-1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,0,0,1,-1,-1,1,-1,1,1,-1,-1,0,-1,1,0,-1,1,0,-1,-1,1,1,0,0,1,1,0,-1,0,0,0,-1,0,-1,-1,1,-1,-1,-1,0,1,-1,1,-1,0,-1,1,1,1,1,-1,0,-1,1,-1,0,1,1,-1,-1,-1,1,0,1,1
1,-1,-1,0,1,0,1,-1,-1,1,-1,1,-1,-1,-1,1,1,0,0,0,1,-1,0,1,1,1,-1,1,1,1,-1,1,1,-1,0,0,1,1,1,-1,0,-1,1,0,0,-1,-1,-1,0,-1,1,0,-1,-1,0,-1,-1,0,0,-1,0,-1,1,0,-1,-1,-1,1,1,1,-1,-1,0,1,-1,1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,0,0,-1,-1,1,-1,1,-1,1,1,0,0,1,1,-1,1,-1,1,-1,-1,1,1,0,0,0,0,1,-1,0,0,1,-1,-1,1,1,0,1,-1,-1,1,1,1,0,-1,1,-1,-1,-1,0,1,1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,-1,-1,1,-1,-1,1,1,1,1,-1,-1,-1,1,0,1,1,1,0,0,-1,0,1,0,1,0,0,1,1,-1,1,1,0,1,-1,-1,-1,-1,1,0,-1,-1,-1,1,1,-1,-1,0,-1,1,1,1,0,-1,-1,1,0,1,1,0,1,1,1,1,-1,-1,0,-1,0,-1,0,-1
1,1,1,1,1,1,1,0,-1,1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,1,1,1,-1,1,1,0,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,1,-1,-1,-1,0,1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,1
-1,1,-1,-1,1,-1,-1,0,1,1,1,-1,1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,1,-1,1,-1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,1,-1,1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,-1,1,1,1,1,1,-1,-1,1,-1,1,-1,1,0,1,1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,0,1,-1,1,-1,1,-1,-1,0,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,0,-1,-1,-1,1,1,0,0,-1,1,1,1,1,-1,0,1,-1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,0,-1,1,1,1,-1,1,-1,-1,1,1,1,1,1,0,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1
-1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,-1,1,-1,-1,-1,1,0,-1,1,-1,1,-1,-1,0,-1,-1,-1,-1,1,-1,1,-1,0,1,1,-1,-1,1,-1,1,-1,1,1,-1,1,-1,-1,0,-1,1,1,-1,1,1,-1,1,1,0,-1,0,0,0,1,1,-1,0,1,1,1,1,1,0,0,-1,-1,-1,1,1,0,1,-1,-1,-1,1,1,0,-1,1,-1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,0,1,1,1,-1,-1,-1,1,1,-1,0,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,0,-1,0,-1,1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,1,0,0,1,1,0,1,-1,-1,-1,1,1,1,1,0,1,1,0,-1,1,1,1,-1,1,-1,-1,1,-1,0,-1,1,1,-1,-1,0,-1,-1,1,-1,0,1,-1,1,-1,-1,0,-1,0,-1,-1,1,-1,-1,0,1,0,1,1,0,1,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,1,1,-1,0,1,-1,0,1
0,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,1,1,-1,-1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,0,-1,1,1,-1,-1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,-1,-1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,0,-1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,1,1,1,1,-1,-1,1,1,1,-1,1,1,1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,-1,1,1,-1,1,0,1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,-1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,1,1
1,-1,-1,-1,-1,0,1,-1,-1,1,-1,1,-1,0,-1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,1,-1,-1,1,-1,1,1,0,0,1,1,1,1,-1,1,-1,-1,1,0,1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,-1,1,0,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,-1,1,1
-1,-1,1,-1,0,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,-1,-1,0,1,1,1,1,1,-1,0,1,-1,0,1,-1,1,-1,-1,1,-1,1,1,0,0,-1,0,1,-1,0,1,-1,1,-1,0,-1,1,1,1,-1,1,1,1,-1,1,-1,1,-1,-1,0,-1,0,0,1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,-1,0,1,-1,-1,-1,1,1,-1,1,1,1,1,0,-1,1,0,-1,1,1,-1,1,1,-1,1,-1,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,1,1,0,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,0,-1,1,-1,-1,0,-1,0,1,-1,-1,-1,1,1,0,-1,1,-1,0,0,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,-1,-1
1,-1,-1,0,-1,-1,-1,1,0,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,0,1,1,1,1,1,-1,-1,1,-1,-1,0,-1,1,-1,1,-1,-1,1,1,1,-1,-1,1,0,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,0,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,0,0,-1,1,0,-1,-1,1,-1,1,1,1,-1,0,-1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,-1,1,-1,1,1,1,1,1,-1,0,1,1,-1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,1,-1,1,1,-1,-1,-1,1,0,0,1,1,-1,1,1,1,1,1,1,1,1,1,-1,-1,1,1,-1,-1,1,1,-1,0,-1,0,-1,1,1,0,-1,1,1,1,1,1,-1,-1,-1,1,1,1,-1,-1,-1,-1,1,-1,1,-1,-1,0,1,-1,1,0,0,-1,1,1,-1,1,1,-1,-1,-1,0,1,1,1,-1,-1,1
1,1,1,-1,1,1,1,1,1,1,-1,-1,1,-1,0,-1,0,-1,1,1,-1,-1,-1,1,-1,1,1,0,-1,-1,0,-1,0,-1,1,-1,-1,1,0,1,1,-1,1,1,1,0,1,1,0,0,1,1,1,1,0,-1,-1,-1,-1,0,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,-1,0,-1,1,-1,0,-1,-1,1,1,1,1,-1,1,1,-1,-1,-1,1,1,0,-1,-1,1,-1,0,1,1,1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,1,-1,-1,1,0,-1,0,-1,0,-1,-1,1,1,0,1,0,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,0,1,-1,1,-1,1,1,-1,1,1,0,-1,1,1,-1,0,1,1,1,-1,1,0,1,-1,-1,1,0,0,1,1,-1,1,1,1,1,-1,1,-1,-1,1,-1,-1,-1,0,0,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,0,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,-1,1
-1,-1,-1,0,1,-1,0,1,0,-1,-1,-1,1,-1,-1,1,1,-1,0,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,0,1,-1,0,0,-1,1,1,1,-1,-1,1,1,1,1,1,1,-1,0,1,-1,-1,1,0,1,-1,1,1,0,0,1,1,1,-1,-1,1,-1,1,1,1,0,-1,1,0,1,1,1,-1,-1,1,-1,-1,0,0,-1,0,-1,-1,-1,1,1,1,0,0,-1,1,1,1,1,1,1,1,-1,1,1,-1,-1,1,1,-1,-1,-1,1,0,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,1,1,-1,-1,1,-1,0,0,1,0,1,1,0,1,-1,-1,0,-1,-1,-1,-1,0,0,1,-1,1,1,1,-1,0,-1,0,-1,-1,-1,1,-1,0,-1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,-1,0,1,-1,1,1,1,1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,0,-1,1,1,-1,0,-1,-1,-1,0,0,0,1,-1,-1,1,-1,1
-1,1,1,1,-1,1,-1,1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,1,-1,-1,-1,0,1,1,-1,-1,1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,1,1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,-1,-1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,1,1,1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,0,-1,1,-1,1,-1,1,-1,-1
1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,-1,-1,1,-1,1,1,1,-1,-1,1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,1,1,-1,1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,0,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,1,1,1,1,0,1,-1,1,1,1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,-1,1,1,-1,1,1,1,1,1,-1,1,1,-1
-1,-1,1,0,1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,-1,1,1,-1,-1,1,-1,-1,0,-1,-1,1,1,-1,0,1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,-1,1,0,1,0,1,-1,-1,-1,1,1,1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,-1,0,1,-1,-1,-1,-1,-1,0,1,-1,1,-1,1,1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0,-1,-1,-1,-1,1,-1,1,-1,0,-1,0,1,-1,1,1,1,1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,-1,-1,1,1,1,-1,1,-1
1,1,1,-1,-1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,1,1,1,-1,1,1,0,1,-1,-1,-1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,1,-1,-1,0,-1,-1,1,1,-1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,-1,1,1,1,-1,1,1,-1,-1,1,1,0,1,-1,1,1,-1,1,1,1,1,-1,1,0,-1,1,-1,0,1,-1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,0,-1,-1,-1,1,-1,1,1,-1,1,0,-1,1,1,-1,-1,-1,-1,-1,-1,1,-1,1,0,-1,-1,1,1,-1,1,-1,-1,0,-1,1,-1,1,1,1,-1,1,-1,1,1,1,-1,1,0,1,0,-1,0,1,1,1,1,-1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,-1,-1,-1,1,-1,-1,-1
1,-1,-1,1,-1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,1,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,0,1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,-1,-1,1,-1,-1,1,1,1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,0,1,1,-1,-1,1,-1,-1,1,-1,1,1,-1,1,1,-1,-1,-1,1,1,1,-1,1,-1,1,1,1,1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,1,-1,1,1,-1,1,-1,1,-1,-1,1,-1,-1,-1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,1,-1,1,-1,1,1,1,1,1,-1,-1,-1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,1,1,1,-1,1,-1,0,1,1,1,-1,-1,1,-1,1,1
1,1,-1,1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,1,1,1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,1,1,0,1,1,1,1,0,1,-1,1,-1,1,0,1,-1,-1,-1,1,1,0,0,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,1,1,-1,-1,1,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,0,-1,-1,1,-1,1,1,1,1,1,1,1,-1,1,1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,-1,1,0,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,1,-1,1,1,-1,1,-1,1,1,1,-1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,0,1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,-1,-1,1,1,1,0,1,0,1,1,-1,1,-1,-1,1,1,1,1,-1,-1,1,-1,1,1,-1,1,-1,-1,-1
1,0,0,-1,1,-1,-1,1,1,0,-1,0,-1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,1,1,1,1,-1,0,-1,-1,1,-1,1,1,0,-1,-1,0,-1,1,-1,1,-1,-1,1,1,1,-1,1,0,1,0,1,0,1,-1,-1,1,-1,0,0,-1,1,-1,1,-1,-1,1,1,1,-1,-1,1,1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,-1,1,-1,1,1,1,-1,0,1,1,1,1,-1,-1,1,1,-1,0,1,-1,-1,-1,-1,-1,1,0,0,-1,1,-1,1,0,-1,1,-1,-1,0,-1,1,-1,-1,-1,-1,-1,-1,1,0,1,-1,1,1,1,-1,0,-1,1,-1,1,-1,1,1,1,-1,0,1,1,0,-1,-1,0,1,1,1,-1,-1,-1,1,-1,1,1,-1,0,-1,1,-1,0,-1,0,1,-1,1,0,-1,-1,0,1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,0,1,-1,1,-1,1,1,1,-1,-1,0,1,-1,-1,1,0,0,-1,-1
-1,-1,-1,-1,0,-1,-1,1,0,-1,-1,-1,-1,1,1,-1,1,1,-1,-1,0,-1,1,-1,1,1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,1,1,-1,1,-1,1,-1,1,-1,1,1,1,1,-1,-1,-1,1,1,-1,0,1,1,1,-1,1,-1,1,1,1,-1,1,1,1,1,1,-1,0,-1,-1,1,1,1,1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,1,1,0,1,1,1,-1,-1,1,1,1,-1,-1,-1,1,1,0,1,1,-1,-1,0,1,0,-1,1,-1,1,-1,-1,-1,1,-1,1,1,1,-1,1,1,1,1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,1,1,-1,1,1,1,-1,1,1,-1,1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,1,-1,-1,1,1,-1,-1,1,-1,-1,-1,-1,1,-1,1,1,0,-1,1,-1,-1
0,-1,1,-1,-1,-1,-1,-1,1,1,0,-1,1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,-1,-1,0,0,1,1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,0,1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,1,1,-1,1,1,-1,-1,-1,1,-1,1,1,1,1,-1,-1,1,-1,1,-1,1,1,0,1,1,1,-1,1,1,-1,-1,1,-1,1,1,1,1,-1,-1,1,-1,-1,0,-1,-1,-1,1,1,-1,1,0,-1,1,1,1,1,-1,-1,-1,-1,1,1,1,1,1,-1,1,-1,-1,-1,1,-1,-1,1,1,-1,1,1,1,0,1,-1,1,1,1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,1,-1,1,0,-1,-1,0,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,1,1,1,1,1,-1,1,1,-1,1,-1,-1,-1,1,1,1,1,-1,1,1,1,-1,1,0,1,1,1,1,-1,1,1,1,-1,-1,1,1,0,1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,-1,-1,1,-1,-1,1
-1,-1,1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,0,1,1,-1,1,0,0,-1,1,1,-1,-1,-1,1,1,-1,1,0,0,1,1,-1,1,1,-1,1,-1,1,1,-1,0,0,1,1,-1,1,-1,-1,0,-1,1,1,1,-1,-1,-1,0,1,-1,1,0,-1,0,0,0,-1,-1,-1,0,1,0,1,0,1,-1,1,0,1,1,-1,0,-1,1,1,-1,1,-1,1,1,1,1,-1,0,-1,1,-1,1,0,-1,1,-1,1,-1,-1,-1,1,1,-1,1,1,1,0,0,-1,1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,-1,1,-1,-1,-1,0,-1,1,-1,0,-1,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,-1,1,1,1,1,0,1,-1,1,1,1,0,1,1,-1,1,-1,0,-1,1,-1,1,-1,1,0,-1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,0,1,1,-1,0,0,-1,1,1,-1,1,1,-1,-1,1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,1,1,1,-1,-1,-1,0,1,-1
